object,word,entertaining,informative,noun_entertaining,noun_informative,random_entertaining,random_informative,freq_entertaining,freq_informative,1sentence_entertaining,1sentence_informative,sentKey_entertaining,sentKey_informative,token_entertaining,token_informative,chatGPT_entertaining,chatGPT_informative
african-kanzu,Swahili,0.016993895396799207,0.02203856749311295,0.01037037037037037,0.008644688644688646,0.0028148148148148147,0.002783882783882784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048937728937728936
african-kanzu,Tanzania,0.006599571027883187,0.011019283746556474,0.009185185185185185,0.008644688644688646,0.0023703703703703703,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05406593406593407
african-kanzu,The,0.0,0.0,0.0,0.0,0.02237037037037037,0.02095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,These,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,Uganda,0.006599571027883187,0.010857235456165938,0.009037037037037038,0.011428571428571429,0.0044444444444444444,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04908424908424908
african-kanzu,a,0.0,0.0,0.0,0.0,0.025777777777777778,0.02402930402930403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,accompanying,0.0014849034812737172,0.001296386323124291,0.0,0.0,0.003259259259259259,0.003076923076923077,0.0,0.0,0.028296296296296295,0.02227106227106227,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,adopted,0.000494967827091239,0.0004861448711716091,0.0,0.0,0.0025185185185185185,0.004249084249084249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,adorned,0.002144860584062036,0.001296386323124291,0.0,0.0,0.00725925925925926,0.007619047619047619,0.0,0.0,0.04755555555555555,0.05391941391941392,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,al-Adha,0.014189077709948853,0.013936152973586129,0.010814814814814815,0.009084249084249084,0.004148148148148148,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,al-Fitr,0.017323873948193368,0.016042780748663103,0.010814814814814815,0.01054945054945055,0.002962962962962963,0.003956043956043956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,along,0.00032997855139415937,0.00032409658078107277,0.0,0.0,0.0034074074074074076,0.0038095238095238095,0.0,0.0,0.024592592592592593,0.02695970695970696,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,also,0.0,0.0,0.0,0.0,0.0045925925925925926,0.0016117216117216117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,and,0.0,0.0,0.0,0.0,0.059111111111111114,0.0504029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,ankles,0.00527965682230655,0.004213255550153946,0.010814814814814815,0.011428571428571429,0.0044444444444444444,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.05140740740740741,0.046446886446886444,0.05096296296296296,0.0
african-kanzu,are,0.0,0.0,0.0,0.0,0.003259259259259259,0.002783882783882784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,areas,0.002639828411153275,0.002592772646248582,0.011407407407407408,0.01098901098901099,0.0025185185185185185,0.0023443223443223443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,artisans,0.011549249298795578,0.009560849133041647,0.007407407407407408,0.010842490842490842,0.011407407407407408,0.00805860805860806,0.04992592592592593,0.05201465201465202,0.026074074074074072,0.02402930402930403,0.03392592592592593,0.03560439560439561,0.0,0.0,0.050074074074074076,0.0
african-kanzu,as,0.0,0.0,0.0,0.0,0.009185185185185185,0.011135531135531136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,attention,0.0008249463784853984,0.00016204829039053638,0.009037037037037038,0.00967032967032967,0.005925925925925926,0.00805860805860806,0.0,0.0,0.02311111111111111,0.023882783882783882,0.03807407407407407,0.037216117216117214,0.0,0.0,0.0,0.0
african-kanzu,attire,0.007919485233459825,0.004861448711716091,0.008296296296296296,0.009963369963369963,0.006074074074074074,0.007032967032967033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05010989010989011
african-kanzu,back,0.00016498927569707968,0.0004861448711716091,0.0,0.0,0.003259259259259259,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,be,0.0,0.0,0.0,0.0,0.0045925925925925926,0.005567765567765568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,became,0.00032997855139415937,0.00032409658078107277,0.0,0.0,0.0034074074074074076,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,blend,0.001979871308364956,0.0027548209366391185,0.008444444444444444,0.011282051282051283,0.004,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,breathable,0.0075895066820656654,0.009236752552260573,0.011407407407407408,0.009377289377289377,0.003703703703703704,0.00336996336996337,0.0,0.0,0.024444444444444446,0.027252747252747254,0.03822222222222222,0.037802197802197804,0.0,0.0,0.0,0.0
african-kanzu,by,0.0,0.0,0.0,0.0,0.006814814814814815,0.00673992673992674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,can,0.0,0.0,0.0,0.0,0.0034074074074074076,0.002490842490842491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,cap,0.020128691635043723,0.022524712364284556,0.008888888888888889,0.008498168498168498,0.0044444444444444444,0.005714285714285714,0.0,0.0,0.02474074074074074,0.024175824175824177,0.03911111111111111,0.03794871794871795,0.04948148148148148,0.047472527472527476,0.047703703703703706,0.0
african-kanzu,celebrations,0.0105593136446131,0.005671690163668773,0.0071111111111111115,0.010842490842490842,0.0023703703703703703,0.0026373626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,ceremonies,0.009899356541824781,0.008426511100307892,0.01037037037037037,0.008937728937728939,0.003703703703703704,0.002783882783882784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506959706959707
african-kanzu,characterized,0.0011549249298795578,0.0017825311942959,0.0,0.0,0.003111111111111111,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,charm,0.004619699719518231,0.0011343380327337547,0.010518518518518519,0.012454212454212455,0.0035555555555555557,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049777777777777775,0.0
african-kanzu,clean,0.006434581752186108,0.0030789175174201914,0.009777777777777778,0.00967032967032967,0.003851851851851852,0.004249084249084249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407407407407407,0.0
african-kanzu,climate,0.007919485233459825,0.006806028196402528,0.009333333333333334,0.009963369963369963,0.006074074074074074,0.005567765567765568,0.05037037037037037,0.05245421245421245,0.021925925925925925,0.025787545787545788,0.039851851851851854,0.03501831501831502,0.0,0.0,0.0,0.0
african-kanzu,coastal,0.008909420887642303,0.01118133203694701,0.010074074074074074,0.009230769230769232,0.005925925925925926,0.007326007326007326,0.04859259259259259,0.04600732600732601,0.0,0.0,0.0,0.0,0.05333333333333334,0.04908424908424908,0.0,0.048205128205128206
african-kanzu,collar,0.0028048176868503546,0.002592772646248582,0.010666666666666666,0.011721611721611722,0.0026666666666666666,0.004981684981684982,0.0,0.0,0.02266666666666667,0.023296703296703296,0.03807407407407407,0.03750915750915751,0.04622222222222222,0.05142857142857143,0.0,0.0
african-kanzu,comfort,0.0037947533410328327,0.0030789175174201914,0.009777777777777778,0.009377289377289377,0.003851851851851852,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,communities,0.003959742616729912,0.002916869227029655,0.008444444444444444,0.008937728937728939,0.007407407407407408,0.005567765567765568,0.049185185185185186,0.0504029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,completes,0.00032997855139415937,0.00016204829039053638,0.0,0.0,0.0035555555555555557,0.0035164835164835165,0.0,0.0,0.025333333333333333,0.024175824175824177,0.03911111111111111,0.03663003663003663,0.0,0.0,0.0,0.0
african-kanzu,consists,0.0006599571027883187,0.0004861448711716091,0.0,0.0,0.003259259259259259,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,cotton,0.010889292196007259,0.0142602495543672,0.011407407407407408,0.012307692307692308,0.003259259259259259,0.002490842490842491,0.0,0.0,0.024296296296296295,0.024175824175824177,0.03125925925925926,0.03487179487179487,0.04651851851851852,0.05113553113553113,0.0,0.0
african-kanzu,countries,0.0008249463784853984,0.0008102414519526819,0.00962962962962963,0.011135531135531136,0.003111111111111111,0.004395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.050074074074074076,0.04908424908424908,0.0,0.0
african-kanzu,crafting,0.0023098498597591156,0.0014584346135148275,0.0,0.0,0.0023703703703703703,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048937728937728936
african-kanzu,cuffs,0.0023098498597591156,0.0019445794846864365,0.008148148148148147,0.008937728937728939,0.0035555555555555557,0.004249084249084249,0.0,0.0,0.02162962962962963,0.02564102564102564,0.03925925925925926,0.038534798534798534,0.04814814814814815,0.04717948717948718,0.0,0.0
african-kanzu,cultural,0.011879227850189737,0.00761626964835521,0.00962962962962963,0.012014652014652015,0.006962962962962963,0.006446886446886447,0.04962962962962963,0.048205128205128206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,culture,0.025573337733047354,0.03889158969372873,0.011555555555555555,0.01098901098901099,0.005333333333333333,0.006007326007326007,0.048740740740740744,0.04937728937728938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048205128205128206
african-kanzu,decorative,0.009569377990430622,0.004861448711716091,0.009777777777777778,0.009523809523809525,0.003111111111111111,0.002490842490842491,0.0,0.0,0.025333333333333333,0.02402930402930403,0.034666666666666665,0.03677655677655678,0.0,0.0,0.0,0.0
african-kanzu,design,0.01583897046691965,0.0142602495543672,0.009777777777777778,0.012454212454212455,0.007407407407407408,0.008498168498168498,0.05051851851851852,0.04864468864468865,0.0,0.0,0.0,0.0,0.0,0.0,0.05422222222222222,0.0
african-kanzu,detail,0.000989935654182478,0.0006481931615621455,0.0,0.0,0.003259259259259259,0.003956043956043956,0.0,0.0,0.027555555555555555,0.022564102564102566,0.03762962962962963,0.04014652014652015,0.0,0.0,0.0,0.0
african-kanzu,dignified,0.008414453060551065,0.007454221357964673,0.010962962962962963,0.009816849816849818,0.003703703703703704,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888888888888889,0.0
african-kanzu,down,0.0,0.0,0.0,0.0,0.002962962962962963,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,during,0.0,0.0,0.0,0.0,0.012444444444444444,0.013772893772893773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,elements,0.007424517406368586,0.004861448711716091,0.012296296296296296,0.008205128205128205,0.0045925925925925926,0.0029304029304029304,0.0,0.0,0.02725925925925926,0.023882783882783882,0.04,0.034432234432234435,0.0,0.0,0.0,0.0
african-kanzu,embellishments,0.007094538854974426,0.003403014098201264,0.009925925925925927,0.011135531135531136,0.0035555555555555557,0.00336996336996337,0.0,0.0,0.025925925925925925,0.024322344322344324,0.03822222222222222,0.03472527472527472,0.0,0.0,0.0,0.0
african-kanzu,embroidery,0.017983831050981686,0.014908442715929346,0.009333333333333334,0.008351648351648353,0.0028148148148148147,0.003076923076923077,0.0,0.0,0.028444444444444446,0.024761904761904763,0.03481481481481481,0.036923076923076927,0.04711111111111111,0.047032967032967034,0.0,0.0
african-kanzu,ensemble,0.00032997855139415937,0.0,0.012296296296296296,0.012747252747252748,0.004,0.0035164835164835165,0.0,0.0,0.02666666666666667,0.029304029304029304,0.03348148148148148,0.03501831501831502,0.0,0.0,0.0,0.0
african-kanzu,events,0.0105593136446131,0.013125911521633447,0.010222222222222223,0.011428571428571429,0.004296296296296296,0.0026373626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,fabric,0.002144860584062036,0.0011343380327337547,0.011259259259259259,0.008498168498168498,0.003703703703703704,0.0038095238095238095,0.0,0.0,0.022814814814814816,0.025934065934065935,0.03392592592592593,0.03501831501831502,0.0,0.0,0.0,0.0
african-kanzu,fabrics,0.010889292196007259,0.013125911521633447,0.007851851851851851,0.010695970695970697,0.003259259259259259,0.00336996336996337,0.0,0.0,0.024592592592592593,0.026227106227106226,0.0362962962962963,0.04278388278388279,0.053037037037037035,0.04908424908424908,0.0,0.0
african-kanzu,flowing,0.017653852499587525,0.013612056392805057,0.009333333333333334,0.009523809523809525,0.0028148148148148147,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04962962962962963,0.0
african-kanzu,for,0.0,0.0,0.0,0.0,0.012,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,formal,0.008909420887642303,0.005671690163668773,0.010666666666666666,0.011575091575091576,0.006814814814814815,0.007032967032967033,0.050666666666666665,0.05113553113553113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,from,0.0,0.0,0.0,0.0,0.005481481481481481,0.006593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,functionality,0.003629764065335753,0.003889158969372873,0.010222222222222223,0.011868131868131869,0.002962962962962963,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,garment,0.012209206401583897,0.015718684167882028,0.008296296296296296,0.009230769230769232,0.0025185185185185185,0.0029304029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.04992592592592593,0.04967032967032967,0.05333333333333334,0.0
african-kanzu,garments,0.0018148820326678765,0.0011343380327337547,0.0,0.0,0.006666666666666667,0.006153846153846154,0.049777777777777775,0.047765567765567764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,grooms,0.0049496782709123905,0.0027548209366391185,0.010074074074074074,0.010402930402930404,0.0025185185185185185,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.04962962962962963,0.05054945054945055,0.0,0.045714285714285714
african-kanzu,has,0.0,0.0,0.0,0.0,0.0044444444444444444,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,historical,0.002639828411153275,0.0037271106789823366,0.010222222222222223,0.008205128205128205,0.0035555555555555557,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,history,0.0023098498597591156,0.0011343380327337547,0.00962962962962963,0.009963369963369963,0.004148148148148148,0.00336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052148148148148145,0.0
african-kanzu,holds,0.00032997855139415937,0.0006481931615621455,0.0,0.0,0.002962962962962963,0.0023443223443223443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,holidays,0.021778584392014518,0.02106627775076973,0.009481481481481481,0.009816849816849818,0.0057777777777777775,0.00673992673992674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04937728937728938
african-kanzu,importance,0.004619699719518231,0.0030789175174201914,0.008444444444444444,0.010256410256410256,0.005037037037037037,0.008644688644688646,0.05037037037037037,0.052307692307692305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,important,0.00016498927569707968,0.0006481931615621455,0.010666666666666666,0.00967032967032967,0.002962962962962963,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,in,0.0,0.0,0.0,0.0,0.012888888888888889,0.012014652014652015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,influence,0.0018148820326678765,0.005023497002106627,0.010962962962962963,0.010842490842490842,0.0028148148148148147,0.004981684981684982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,infusing,0.000494967827091239,0.00016204829039053638,0.0,0.0,0.004740740740740741,0.0029304029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,involves,0.00016498927569707968,0.00016204829039053638,0.0,0.0,0.0023703703703703703,0.0023443223443223443,0.0,0.0,0.026222222222222223,0.025494505494505496,0.037925925925925925,0.03560439560439561,0.0,0.0,0.0,0.0
african-kanzu,is,0.0,0.0,0.0,0.0,0.021185185185185185,0.02021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,it,0.0,0.0,0.0,0.0,0.0034074074074074076,0.0041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,its,0.0,0.0,0.0,0.0,0.011407407407407408,0.008205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,kanzu,0.03745256558323709,0.04132231404958678,0.010814814814814815,0.011721611721611722,0.024,0.022857142857142857,0.04903703703703704,0.04732600732600733,0.04933333333333333,0.0526007326007326,0.072,0.07575091575091575,0.047407407407407405,0.056703296703296706,0.0,0.046886446886446886
african-kanzu,kanzus,0.0029698069625474343,0.0019445794846864365,0.009185185185185185,0.010695970695970697,0.013333333333333334,0.010402930402930404,0.052148148148148145,0.048205128205128206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,known,0.00016498927569707968,0.0004861448711716091,0.0,0.0,0.0023703703703703703,0.0038095238095238095,0.0,0.0,0.02325925925925926,0.024468864468864468,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,kofia,0.024088434251773636,0.023497002106627776,0.009037037037037038,0.009084249084249084,0.004,0.004395604395604396,0.0,0.0,0.024444444444444446,0.02652014652014652,0.03585185185185185,0.041025641025641026,0.0,0.0,0.0,0.0
african-kanzu,life,0.009074410163339383,0.011019283746556474,0.009185185185185185,0.011135531135531136,0.0035555555555555557,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,lightweight,0.006599571027883187,0.009236752552260573,0.00962962962962963,0.006007326007326007,0.004,0.0038095238095238095,0.0,0.0,0.023851851851851853,0.023296703296703296,0.03540740740740741,0.038388278388278387,0.0,0.0,0.0,0.0
african-kanzu,like,0.0006599571027883187,0.001296386323124291,0.0,0.0,0.006222222222222222,0.004835164835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,linen,0.008579442336248144,0.013450008102414519,0.009925925925925927,0.009084249084249084,0.003111111111111111,0.002490842490842491,0.0,0.0,0.02711111111111111,0.025494505494505496,0.04237037037037037,0.03619047619047619,0.050666666666666665,0.04879120879120879,0.0,0.0
african-kanzu,lines,0.006764560303580267,0.0032409658078107278,0.012,0.009084249084249084,0.0023703703703703703,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048740740740740744,0.0
african-kanzu,local,0.008909420887642303,0.009560849133041647,0.010518518518518519,0.008644688644688646,0.006518518518518518,0.006593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,long,0.011879227850189737,0.011505428617728084,0.010962962962962963,0.009523809523809525,0.005629629629629629,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,loose-fitting,0.019468734532255404,0.01620482903905364,0.01037037037037037,0.01098901098901099,0.003111111111111111,0.0041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407407407407407,0.0
african-kanzu,made,0.0,0.0,0.0,0.0,0.0022222222222222222,0.004249084249084249,0.0,0.0,0.024296296296296295,0.025787545787545788,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,marking,0.00032997855139415937,0.0,0.0,0.0,0.0044444444444444444,0.003956043956043956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,matching,0.012209206401583897,0.012477718360071301,0.010518518518518519,0.011135531135531136,0.006074074074074074,0.004981684981684982,0.0,0.0,0.02562962962962963,0.024322344322344324,0.0,0.0,0.0,0.0,0.04711111111111111,0.0
african-kanzu,may,0.00016498927569707968,0.0,0.0,0.0,0.003259259259259259,0.003076923076923077,0.0,0.0,0.026074074074074072,0.026813186813186812,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,men,0.01105428147170434,0.00939880084265111,0.010222222222222223,0.01010989010989011,0.00725925925925926,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.05451851851851852,0.05010989010989011,0.0,0.0
african-kanzu,modest,0.008579442336248144,0.005671690163668773,0.010518518518518519,0.008791208791208791,0.002962962962962963,0.002490842490842491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04607407407407407,0.0
african-kanzu,observances,0.000494967827091239,0.0008102414519526819,0.011703703703703704,0.009377289377289377,0.003111111111111111,0.0017582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,occasion,0.0011549249298795578,0.0004861448711716091,0.00962962962962963,0.009963369963369963,0.0045925925925925926,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,occasions,0.007424517406368586,0.006157835034840383,0.009333333333333334,0.012307692307692308,0.0022222222222222222,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,of,0.0,0.0,0.0,0.0,0.01748148148148148,0.02065934065934066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,often,0.0028048176868503546,0.0019445794846864365,0.0,0.0,0.013333333333333334,0.015824175824175824,0.045925925925925926,0.05245421245421245,0.02637037037037037,0.026373626373626374,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,or,0.0,0.0,0.0,0.0,0.00962962962962963,0.008937728937728939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,origins,0.000989935654182478,0.00032409658078107277,0.009481481481481481,0.008644688644688646,0.0022222222222222222,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,paid,0.00032997855139415937,0.00016204829039053638,0.0,0.0,0.0025185185185185185,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,paired,0.000989935654182478,0.0006481931615621455,0.0,0.0,0.004,0.004688644688644689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,particularly,0.00032997855139415937,0.00032409658078107277,0.0,0.0,0.002962962962962963,0.004395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,prayer,0.015014024088434252,0.016366877329444175,0.00962962962962963,0.008498168498168498,0.003259259259259259,0.0032234432234432234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04805860805860806
african-kanzu,pride,0.011219270747401418,0.006157835034840383,0.010814814814814815,0.008644688644688646,0.003259259259259259,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,reaches,0.0023098498597591156,0.0016204829039053639,0.0,0.0,0.004296296296296296,0.0026373626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,reflecting,0.00032997855139415937,0.0,0.0,0.0,0.0022222222222222222,0.0035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african-kanzu,region,0.000494967827091239,0.0004861448711716091,0.009185185185185185,0.009963369963369963,0.003851851851851852,0.004835164835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
